code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result
GGG,2013J,647195,M,London Region,HE Qualification,70-80%,0-35,2,150,N,Distinction
GGG,2014J,495618,F,North Western Region,No Formal quals,0-10%,0-35,0,90,N,Fail
FFF,2014B,523427,F,London Region,No Formal quals,50-60%,55<=,0,130,N,Withdrawn
FFF,2013J,356568,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,2,50,N,Withdrawn
GGG,2014J,589018,F,North Western Region,A Level or Equivalent,60-70%,55<=,0,205,N,Pass
GGG,2014B,687752,M,North Western Region,A Level or Equivalent,50-60%,0-35,0,40,Y,Withdrawn
FFF,2013J,159954,M,North Western Region,HE Qualification,30-40%,0-35,0,195,Y,Pass
GGG,2014B,656441,M,North Region,HE Qualification,60-70%,35-55,5,50,N,Pass
FFF,2013J,592338,F,Yorkshire Region,Lower Than A Level,70-80%,35-55,0,280,N,Withdrawn
DDD,2014B,1482413,F,Wales,HE Qualification,60-70%,55<=,2,330,N,Pass
DDD,2014J,108872,M,London Region,Lower Than A Level,50-60%,0-35,2,50,N,Pass
DDD,2014J,58884,M,East Midlands Region,A Level or Equivalent,40-50%,35-55,0,270,N,Withdrawn
BBB,2014J,2462576,M,South West Region,A Level or Equivalent,70-80%,0-35,6,110,N,Distinction
CCC,2013J,520751,M,West Midlands Region,Lower Than A Level,40-50%,0-35,6,220,N,Pass
EEE,2014J,2517983,M,South East Region,Lower Than A Level,0-10%,0-35,5,210,Y,Fail
EEE,2013J,560703,F,Scotland,A Level or Equivalent,0-10%,35-55,0,80,N,Pass
BBB,2014J,2576637,M,East Midlands Region,A Level or Equivalent,90-100%,35-55,0,135,N,Withdrawn
DDD,2013J,629642,M,Wales,Post Graduate Qualification,60-70%,55<=,4,105,N,Pass
DDD,2013J,1917311,F,East Anglian Region,No Formal quals,50-60%,55<=,0,100,Y,Fail
EEE,2013B,594399,M,Scotland,A Level or Equivalent,80-90%,35-55,0,180,N,Pass
FFF,2014J,157310,M,West Midlands Region,No Formal quals,30-40%,55<=,3,120,N,Distinction
CCC,2013J,685964,M,Yorkshire Region,A Level or Equivalent,70-80%,35-55,0,315,N,Pass
FFF,2013J,643754,F,North Western Region,A Level or Equivalent,N/A,0-35,4,100,N,Withdrawn
GGG,2013B,2667478,F,South West Region,No Formal quals,70-80%,35-55,1,400,N,Withdrawn
AAA,2013J,319042,F,Scotland,A Level or Equivalent,20-30%,0-35,1,325,Y,Pass
FFF,2013B,28149,M,London Region,Lower Than A Level,30-40%,0-35,0,215,N,Pass
CCC,2014J,1942491,F,London Region,A Level or Equivalent,70-80%,55<=,5,210,N,Fail
GGG,2014J,535789,F,Scotland,A Level or Equivalent,70-80%,0-35,4,390,N,Fail
DDD,2014J,471018,F,South East Region,Lower Than A Level,40-50%,35-55,1,200,N,Fail
EEE,2014B,575018,M,East Midlands Region,A Level or Equivalent,50-60%,55<=,0,45,N,Withdrawn
GGG,2013J,631453,M,West Midlands Region,Post Graduate Qualification,60-70%,0-35,3,280,N,Pass
FFF,2014J,541706,F,North Region,Lower Than A Level,0-10%,35-55,0,255,N,Withdrawn
GGG,2013B,550814,M,North Western Region,A Level or Equivalent,90-100%,0-35,0,540,N,Withdrawn
BBB,2013J,680612,M,Scotland,A Level or Equivalent,10-20,0-35,6,115,N,Fail
CCC,2013J,2577091,M,South Region,Lower Than A Level,90-100%,35-55,0,180,N,Fail
CCC,2013B,601645,F,Scotland,Post Graduate Qualification,90-100%,0-35,5,90,N,Pass
CCC,2014J,1726951,F,North Western Region,Lower Than A Level,90-100%,55<=,0,180,Y,Fail
FFF,2014J,389680,M,Ireland,Post Graduate Qualification,30-40%,55<=,1,95,N,Pass
EEE,2014J,74521,M,Scotland,A Level or Equivalent,N/A,35-55,6,90,N,Pass
GGG,2013J,634744,M,Ireland,A Level or Equivalent,70-80%,0-35,2,120,Y,Fail
DDD,2014J,555178,M,Wales,Lower Than A Level,10-20,0-35,1,85,N,Distinction
GGG,2014J,620646,M,South Region,Post Graduate Qualification,0-10%,55<=,2,150,N,Fail
CCC,2014J,575763,F,South East Region,A Level or Equivalent,30-40%,35-55,2,95,N,Withdrawn
DDD,2014B,625349,F,East Midlands Region,A Level or Equivalent,40-50%,35-55,0,370,N,Withdrawn
FFF,2014J,655547,M,Wales,A Level or Equivalent,80-90%,0-35,6,235,N,Distinction
DDD,2014J,587126,M,East Midlands Region,A Level or Equivalent,10-20,0-35,2,85,N,Pass
GGG,2014J,593299,M,South East Region,A Level or Equivalent,70-80%,35-55,0,155,N,Fail
GGG,2014J,139250,M,North Western Region,A Level or Equivalent,80-90%,35-55,0,180,N,Fail
CCC,2013J,655890,M,London Region,No Formal quals,70-80%,55<=,1,330,N,Fail
BBB,2013B,438135,M,Scotland,A Level or Equivalent,60-70%,0-35,5,165,Y,Pass
GGG,2014J,588133,M,North Western Region,Lower Than A Level,0-10%,35-55,6,355,N,Distinction
GGG,2013J,557145,M,Ireland,HE Qualification,0-10%,55<=,0,30,N,Fail
GGG,2013J,543432,F,North Western Region,No Formal quals,0-10%,0-35,0,95,N,Fail
AAA,2014J,547816,F,London Region,A Level or Equivalent,30-40%,35-55,3,315,Y,Distinction
FFF,2014B,134847,F,North Region,A Level or Equivalent,0-10%,0-35,1,50,Y,Pass
BBB,2014J,651533,F,South West Region,No Formal quals,70-80%,35-55,0,110,N,Pass
BBB,2013J,585837,F,North Western Region,A Level or Equivalent,30-40%,35-55,6,105,N,Distinction
GGG,2013B,2417702,F,East Midlands Region,HE Qualification,40-50%,0-35,4,70,N,Pass
DDD,2013B,583065,F,London Region,Post Graduate Qualification,80-90%,0-35,2,85,N,Distinction
GGG,2014B,693082,M,West Midlands Region,Post Graduate Qualification,0-10%,0-35,4,160,N,Pass
EEE,2013J,657091,F,East Anglian Region,A Level or Equivalent,50-60%,35-55,6,90,N,Pass
GGG,2014B,121000,M,South Region,Post Graduate Qualification,40-50%,35-55,1,235,N,Pass
BBB,2013J,624556,M,London Region,Lower Than A Level,50-60%,0-35,0,630,N,Pass
GGG,2013J,575488,M,London Region,A Level or Equivalent,80-90%,55<=,1,195,N,Pass
GGG,2013B,598559,M,Yorkshire Region,Post Graduate Qualification,20-30%,0-35,6,110,N,Distinction
CCC,2014J,588524,F,West Midlands Region,A Level or Equivalent,40-50%,0-35,5,150,N,Withdrawn
FFF,2014J,633913,M,South West Region,A Level or Equivalent,40-50%,55<=,3,370,N,Fail
EEE,2014J,685545,M,North Region,No Formal quals,20-30%,55<=,1,150,N,Fail
EEE,2014J,558806,F,Scotland,A Level or Equivalent,80-90%,35-55,5,150,N,Fail
FFF,2014J,471157,M,Yorkshire Region,No Formal quals,50-60%,55<=,1,160,Y,Withdrawn
DDD,2013J,99075,M,South East Region,A Level or Equivalent,80-90%,0-35,2,240,Y,Pass
CCC,2014B,440593,M,South East Region,Lower Than A Level,40-50%,55<=,5,70,N,Withdrawn
BBB,2013J,2338614,F,Ireland,A Level or Equivalent,N/A,55<=,0,80,Y,Withdrawn
GGG,2013B,2424697,F,South East Region,A Level or Equivalent,80-90%,0-35,1,270,N,Pass
CCC,2014J,633683,F,Scotland,A Level or Equivalent,20-30%,55<=,2,85,N,Distinction
BBB,2014J,577995,M,Wales,No Formal quals,30-40%,35-55,0,165,N,Pass
CCC,2013B,634817,F,South Region,A Level or Equivalent,90-100%,0-35,1,420,Y,Withdrawn
DDD,2014B,554166,M,London Region,A Level or Equivalent,90-100%,35-55,2,655,N,Pass
GGG,2014J,250159,F,North Western Region,No Formal quals,20-30%,55<=,1,240,N,Pass
CCC,2014J,592766,F,South Region,A Level or Equivalent,N/A,0-35,6,90,N,Pass
CCC,2014J,610515,M,East Anglian Region,Lower Than A Level,80-90%,0-35,4,30,N,Pass
EEE,2013J,374102,F,Wales,A Level or Equivalent,0-10%,35-55,5,280,Y,Fail
EEE,2014B,694361,M,South West Region,No Formal quals,90-100%,0-35,4,420,N,Withdrawn
FFF,2014J,694981,F,East Anglian Region,Lower Than A Level,50-60%,55<=,0,30,Y,Withdrawn
DDD,2014J,648310,F,South West Region,Post Graduate Qualification,20-30%,0-35,0,85,Y,Pass
BBB,2014J,293712,F,East Midlands Region,Lower Than A Level,60-70%,35-55,6,430,N,Pass
GGG,2013J,32553,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,115,Y,Withdrawn
CCC,2014J,621441,M,Yorkshire Region,HE Qualification,90-100%,0-35,1,630,N,Pass
DDD,2014J,58520,M,South Region,A Level or Equivalent,70-80%,55<=,0,120,Y,Fail
GGG,2014B,589333,M,East Anglian Region,Lower Than A Level,40-50%,35-55,1,150,Y,Pass
BBB,2014J,146089,F,North Region,A Level or Equivalent,0-10%,0-35,6,70,Y,Pass
GGG,2014B,682025,M,Ireland,A Level or Equivalent,70-80%,35-55,1,370,N,Withdrawn
FFF,2014B,2016517,M,North Region,No Formal quals,80-90%,35-55,3,70,N,Distinction
GGG,2014B,574098,F,Yorkshire Region,Lower Than A Level,60-70%,55<=,1,40,Y,Distinction
BBB,2014J,551158,M,South East Region,No Formal quals,0-10%,35-55,0,140,Y,Pass
DDD,2013B,540918,F,South Region,Lower Than A Level,50-60%,0-35,2,280,Y,Distinction
BBB,2013J,167123,M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,1,155,Y,Pass
GGG,2013J,547892,M,East Anglian Region,Lower Than A Level,50-60%,35-55,6,165,N,Withdrawn
DDD,2014J,653295,M,Yorkshire Region,Lower Than A Level,80-90%,0-35,4,270,N,Distinction
CCC,2013J,582510,M,Wales,Lower Than A Level,20-30%,0-35,5,280,Y,Pass
GGG,2014J,475688,M,South West Region,A Level or Equivalent,40-50%,35-55,5,655,N,Pass
DDD,2014J,588954,F,East Anglian Region,Lower Than A Level,80-90%,0-35,1,300,N,Withdrawn
BBB,2013J,484355,M,East Midlands Region,A Level or Equivalent,N/A,55<=,1,100,N,Withdrawn
GGG,2014B,570757,F,West Midlands Region,Lower Than A Level,30-40%,0-35,3,75,Y,Withdrawn
FFF,2013J,491114,M,South West Region,A Level or Equivalent,60-70%,35-55,6,585,Y,Distinction
FFF,2014B,531905,F,London Region,A Level or Equivalent,40-50%,35-55,2,180,Y,Pass
GGG,2014B,687370,M,East Anglian Region,A Level or Equivalent,10-20,0-35,5,105,Y,Pass
DDD,2014B,2639540,M,South Region,Lower Than A Level,50-60%,0-35,5,60,N,Distinction
DDD,2013J,376581,M,South West Region,Lower Than A Level,10-20,35-55,1,50,N,Withdrawn
DDD,2014B,167557,F,West Midlands Region,A Level or Equivalent,70-80%,35-55,6,215,N,Pass
DDD,2013B,45642,F,London Region,A Level or Equivalent,70-80%,0-35,4,70,N,Pass
GGG,2014J,147756,M,South Region,Lower Than A Level,30-40%,55<=,5,100,N,Pass
EEE,2013B,602991,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,40,N,Fail
CCC,2014J,2381745,M,Scotland,Lower Than A Level,60-70%,55<=,2,325,N,Fail
FFF,2014J,103496,F,Yorkshire Region,Lower Than A Level,50-60%,35-55,5,250,N,Withdrawn
DDD,2014B,695803,F,Scotland,Lower Than A Level,90-100%,0-35,2,130,Y,Fail
CCC,2013B,484594,F,London Region,HE Qualification,0-10%,35-55,0,150,Y,Distinction
FFF,2014B,558970,M,Ireland,A Level or Equivalent,10-20,55<=,0,400,Y,Withdrawn
FFF,2014B,546480,F,London Region,Lower Than A Level,40-50%,0-35,2,315,N,Fail
DDD,2013B,629127,M,North Region,No Formal quals,20-30%,35-55,0,280,Y,Pass
BBB,2014B,1832218,F,East Anglian Region,HE Qualification,0-10%,55<=,3,150,N,Pass
DDD,2013J,623541,M,South Region,Lower Than A Level,80-90%,0-35,3,370,N,Pass
BBB,2014J,581606,M,West Midlands Region,A Level or Equivalent,50-60%,0-35,6,540,Y,Pass
BBB,2014J,553508,M,South West Region,A Level or Equivalent,10-20,0-35,5,55,Y,Withdrawn
GGG,2013J,653385,M,South Region,Lower Than A Level,40-50%,55<=,2,70,N,Pass
FFF,2013B,676973,F,South West Region,A Level or Equivalent,0-10%,0-35,4,430,Y,Pass
CCC,2014B,2410331,F,North Western Region,A Level or Equivalent,0-10%,35-55,1,355,N,Fail
DDD,2014J,634601,M,London Region,HE Qualification,30-40%,0-35,3,90,N,Distinction
CCC,2014B,656681,M,West Midlands Region,A Level or Equivalent,90-100%,0-35,0,370,N,Pass
BBB,2013J,469959,M,East Midlands Region,No Formal quals,10-20,55<=,2,250,N,Pass
BBB,2013J,611427,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,6,255,N,Pass
AAA,2014J,2384666,M,Scotland,Lower Than A Level,30-40%,0-35,0,210,N,Fail
DDD,2013B,528700,F,London Region,HE Qualification,40-50%,0-35,6,155,Y,Pass
FFF,2014J,537139,F,South East Region,Lower Than A Level,80-90%,55<=,2,60,N,Withdrawn
AAA,2013J,551109,F,East Midlands Region,Lower Than A Level,10-20,0-35,2,480,N,Withdrawn
FFF,2013J,1609002,F,London Region,A Level or Equivalent,20-30%,35-55,6,330,N,Pass
EEE,2014J,653506,F,East Midlands Region,A Level or Equivalent,50-60%,35-55,0,360,Y,Pass
EEE,2013B,2595457,F,South Region,Lower Than A Level,60-70%,55<=,2,55,N,Fail
AAA,2013B,2278095,M,Ireland,Lower Than A Level,50-60%,55<=,0,115,N,Distinction
EEE,2013J,293760,F,Yorkshire Region,No Formal quals,20-30%,0-35,0,90,N,Pass
GGG,2014J,565222,M,Scotland,No Formal quals,0-10%,0-35,6,135,N,Pass
EEE,2014J,595816,M,Scotland,HE Qualification,40-50%,35-55,1,225,N,Pass
BBB,2013B,650420,M,North Region,No Formal quals,90-100%,0-35,2,140,N,Pass
CCC,2014B,563612,M,Yorkshire Region,Lower Than A Level,10-20,0-35,4,190,N,Pass
DDD,2014J,530901,F,East Midlands Region,Lower Than A Level,10-20,55<=,2,105,N,Pass
EEE,2014J,466973,M,Scotland,Lower Than A Level,40-50%,0-35,1,155,N,Pass
BBB,2014B,686447,M,North Western Region,A Level or Equivalent,40-50%,55<=,4,40,N,Pass
FFF,2014J,678278,M,Yorkshire Region,A Level or Equivalent,70-80%,0-35,1,540,N,Pass
DDD,2013J,572949,F,East Midlands Region,HE Qualification,60-70%,0-35,0,255,N,Pass
EEE,2013J,2567561,M,South East Region,No Formal quals,90-100%,55<=,5,100,N,Withdrawn
BBB,2014J,634530,M,North Region,A Level or Equivalent,10-20,55<=,4,360,N,Withdrawn
DDD,2014B,598103,M,Ireland,A Level or Equivalent,40-50%,35-55,0,180,N,Pass
FFF,2013B,552142,M,Yorkshire Region,Lower Than A Level,50-60%,35-55,3,585,Y,Fail
DDD,2013B,1065824,M,East Midlands Region,No Formal quals,20-30%,0-35,0,180,N,Pass
GGG,2014J,609645,M,East Midlands Region,A Level or Equivalent,30-40%,35-55,6,90,N,Fail
AAA,2014B,635779,M,Scotland,A Level or Equivalent,30-40%,0-35,1,400,N,Fail
BBB,2014B,472651,F,South Region,HE Qualification,10-20,55<=,5,310,N,Pass
CCC,2013B,173004,F,West Midlands Region,Post Graduate Qualification,80-90%,35-55,1,195,N,Pass
DDD,2013J,647987,F,East Midlands Region,A Level or Equivalent,N/A,0-35,2,540,N,Pass
FFF,2014J,502441,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,4,310,N,Fail
BBB,2013B,602424,M,North Western Region,A Level or Equivalent,10-20,0-35,6,180,N,Fail
FFF,2013J,503457,F,North Western Region,HE Qualification,90-100%,0-35,3,240,N,Withdrawn
CCC,2013J,2346025,M,North Western Region,A Level or Equivalent,20-30%,35-55,0,135,N,Distinction
EEE,2014B,612638,M,South Region,A Level or Equivalent,10-20,35-55,2,55,N,Withdrawn
CCC,2014J,591566,M,London Region,A Level or Equivalent,70-80%,55<=,0,315,N,Distinction
AAA,2013B,546065,M,Yorkshire Region,A Level or Equivalent,60-70%,0-35,0,165,Y,Fail
GGG,2014J,496815,M,South East Region,Post Graduate Qualification,60-70%,0-35,1,370,N,Distinction
DDD,2014J,609203,M,Wales,Lower Than A Level,50-60%,0-35,1,370,N,Fail
DDD,2013B,420163,M,South Region,HE Qualification,10-20,35-55,1,300,N,Fail
GGG,2014J,617391,F,North Region,A Level or Equivalent,50-60%,0-35,0,105,N,Distinction
GGG,2013B,987203,F,North Western Region,Post Graduate Qualification,70-80%,0-35,6,30,N,Distinction
EEE,2013J,537077,F,Yorkshire Region,A Level or Equivalent,60-70%,0-35,5,240,N,Fail
CCC,2014J,264732,F,South Region,A Level or Equivalent,30-40%,55<=,1,370,N,Withdrawn
FFF,2013J,601329,M,East Midlands Region,HE Qualification,90-100%,55<=,0,105,N,Fail
DDD,2013J,2449737,F,South Region,A Level or Equivalent,30-40%,35-55,0,90,Y,Withdrawn
BBB,2014J,675673,M,North Western Region,A Level or Equivalent,40-50%,35-55,1,90,Y,Pass
DDD,2013B,467303,F,South West Region,A Level or Equivalent,10-20,35-55,0,630,N,Distinction
FFF,2014J,695981,M,South Region,No Formal quals,70-80%,55<=,5,30,Y,Withdrawn
DDD,2014J,593796,M,Scotland,No Formal quals,80-90%,35-55,6,100,N,Fail
FFF,2013J,512236,F,East Midlands Region,Lower Than A Level,60-70%,55<=,0,190,N,Withdrawn
BBB,2014J,2600000,M,South West Region,HE Qualification,70-80%,55<=,4,540,N,Fail
FFF,2014B,590543,M,South East Region,Post Graduate Qualification,0-10%,35-55,1,390,N,Fail
DDD,2013J,573481,M,Yorkshire Region,Lower Than A Level,40-50%,55<=,3,60,N,Distinction
GGG,2013J,467582,F,Wales,Post Graduate Qualification,0-10%,35-55,5,420,N,Pass
GGG,2014J,2387725,M,South Region,A Level or Equivalent,50-60%,0-35,3,235,Y,Withdrawn
BBB,2013J,447475,M,North Western Region,Lower Than A Level,80-90%,0-35,1,90,N,Pass
DDD,2013J,2580626,M,East Anglian Region,HE Qualification,40-50%,0-35,1,255,Y,Pass
FFF,2013B,622333,F,North Region,No Formal quals,20-30%,35-55,0,140,N,Distinction
FFF,2014J,616919,M,Scotland,HE Qualification,40-50%,55<=,4,210,N,Distinction
FFF,2014B,616672,F,Ireland,A Level or Equivalent,80-90%,35-55,0,135,Y,Pass
GGG,2014J,2365009,M,Scotland,No Formal quals,20-30%,35-55,0,65,N,Distinction
DDD,2013J,600975,F,West Midlands Region,HE Qualification,30-40%,55<=,1,100,N,Withdrawn
CCC,2014J,420528,M,Scotland,A Level or Equivalent,80-90%,35-55,0,255,N,Distinction
FFF,2013J,1895288,M,South West Region,A Level or Equivalent,40-50%,35-55,1,255,N,Distinction
DDD,2013J,648549,F,Yorkshire Region,A Level or Equivalent,0-10%,0-35,4,105,N,Distinction
CCC,2014J,517195,M,West Midlands Region,HE Qualification,70-80%,0-35,5,70,Y,Distinction
BBB,2013J,568668,M,South West Region,A Level or Equivalent,30-40%,55<=,6,430,Y,Withdrawn
CCC,2014B,570721,M,Yorkshire Region,Post Graduate Qualification,70-80%,0-35,5,330,Y,Pass
DDD,2014J,130409,M,Wales,A Level or Equivalent,80-90%,55<=,1,390,N,Distinction
GGG,2013J,440171,F,London Region,A Level or Equivalent,10-20,0-35,4,370,Y,Fail
FFF,2013J,2170320,M,East Anglian Region,Post Graduate Qualification,50-60%,0-35,5,255,N,Withdrawn
EEE,2013B,632019,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,1,75,N,Fail
EEE,2014J,190910,F,London Region,No Formal quals,50-60%,0-35,6,430,Y,Withdrawn
GGG,2014J,602023,F,Wales,A Level or Equivalent,80-90%,35-55,3,540,N,Distinction
BBB,2014J,535542,F,East Anglian Region,A Level or Equivalent,70-80%,55<=,5,540,N,Pass
FFF,2013J,674262,M,East Midlands Region,A Level or Equivalent,40-50%,35-55,5,420,N,Distinction
FFF,2014J,622130,M,North Western Region,A Level or Equivalent,10-20,35-55,5,355,Y,Pass
FFF,2014B,608738,F,South Region,A Level or Equivalent,80-90%,35-55,6,315,N,Withdrawn
AAA,2014B,602168,F,West Midlands Region,A Level or Equivalent,60-70%,55<=,5,65,N,Fail
BBB,2014J,608348,M,North Region,HE Qualification,20-30%,0-35,0,65,N,Fail
EEE,2014J,496671,M,North Region,A Level or Equivalent,20-30%,0-35,5,115,Y,Pass
GGG,2013B,582950,M,North Western Region,Post Graduate Qualification,0-10%,35-55,3,630,N,Distinction
AAA,2013B,2607849,M,South West Region,A Level or Equivalent,30-40%,35-55,1,280,Y,Withdrawn
GGG,2013B,609097,F,East Anglian Region,Lower Than A Level,50-60%,55<=,0,255,N,Withdrawn
GGG,2014B,513368,M,Scotland,Post Graduate Qualification,90-100%,55<=,2,155,N,Pass
CCC,2014B,647217,F,East Midlands Region,HE Qualification,20-30%,55<=,0,220,Y,Pass
CCC,2013J,695461,M,South East Region,A Level or Equivalent,90-100%,55<=,4,310,Y,Withdrawn
BBB,2013J,572438,M,South Region,No Formal quals,60-70%,0-35,0,175,N,Pass
FFF,2014J,536629,M,Wales,Lower Than A Level,80-90%,0-35,0,40,N,Withdrawn
CCC,2014J,270399,M,Scotland,A Level or Equivalent,0-10%,0-35,6,190,N,Pass
BBB,2013J,611865,F,East Anglian Region,Lower Than A Level,80-90%,0-35,1,315,Y,Pass
DDD,2013J,634638,M,West Midlands Region,No Formal quals,40-50%,0-35,5,235,N,Fail
GGG,2014B,600471,M,North Region,A Level or Equivalent,0-10%,35-55,1,270,Y,Pass
AAA,2014B,502512,F,East Midlands Region,A Level or Equivalent,80-90%,35-55,3,280,N,Distinction
GGG,2013B,546826,M,Yorkshire Region,No Formal quals,40-50%,0-35,5,270,Y,Withdrawn
CCC,2014J,510756,M,South West Region,Lower Than A Level,30-40%,35-55,0,345,N,Withdrawn
DDD,2014J,522249,M,East Anglian Region,A Level or Equivalent,20-30%,55<=,2,40,N,Fail
GGG,2014B,632152,M,East Midlands Region,Post Graduate Qualification,80-90%,0-35,6,315,Y,Pass
BBB,2014J,2639021,M,West Midlands Region,HE Qualification,30-40%,35-55,6,280,N,Distinction
GGG,2013J,1018685,F,South West Region,Lower Than A Level,20-30%,35-55,2,220,Y,Distinction
AAA,2014B,480181,M,East Midlands Region,A Level or Equivalent,0-10%,0-35,5,105,Y,Withdrawn
DDD,2014J,400208,M,Wales,A Level or Equivalent,0-10%,0-35,5,90,N,Fail
AAA,2013J,646901,F,East Midlands Region,A Level or Equivalent,10-20,35-55,5,400,N,Distinction
AAA,2014J,593965,M,Scotland,HE Qualification,40-50%,0-35,3,310,Y,Fail
DDD,2013B,652902,F,West Midlands Region,Lower Than A Level,90-100%,35-55,4,585,N,Withdrawn
CCC,2013B,602767,M,South Region,No Formal quals,70-80%,0-35,0,240,N,Pass
AAA,2014J,615018,F,Scotland,A Level or Equivalent,N/A,55<=,6,155,N,Fail
DDD,2014B,652731,F,South Region,HE Qualification,50-60%,55<=,6,215,N,Withdrawn
FFF,2014J,358001,F,East Midlands Region,A Level or Equivalent,60-70%,35-55,6,90,Y,Withdrawn
DDD,2014B,134188,F,South West Region,HE Qualification,30-40%,35-55,1,115,N,Pass
BBB,2013J,688904,M,Scotland,A Level or Equivalent,70-80%,0-35,0,430,N,Fail
GGG,2014J,440857,M,South West Region,A Level or Equivalent,20-30%,0-35,1,195,N,Pass
DDD,2013J,524769,M,East Anglian Region,No Formal quals,N/A,55<=,1,135,N,Withdrawn
BBB,2013J,2422639,M,South Region,A Level or Equivalent,20-30%,35-55,3,390,N,Fail
CCC,2014J,558489,M,London Region,A Level or Equivalent,40-50%,0-35,4,40,N,Withdrawn
BBB,2014B,278962,M,East Anglian Region,HE Qualification,60-70%,35-55,5,90,Y,Distinction
BBB,2013B,624653,M,Yorkshire Region,HE Qualification,N/A,0-35,0,300,Y,Fail
FFF,2013J,298187,F,South Region,A Level or Equivalent,20-30%,55<=,1,250,N,Withdrawn
GGG,2014J,603053,M,West Midlands Region,Lower Than A Level,30-40%,0-35,0,160,N,Pass
DDD,2013B,2087182,M,South Region,Post Graduate Qualification,70-80%,0-35,3,420,N,Pass
BBB,2014J,572395,F,Yorkshire Region,Lower Than A Level,80-90%,55<=,5,325,N,Withdrawn
GGG,2014B,288769,M,North Region,A Level or Equivalent,50-60%,35-55,1,45,N,Pass
BBB,2014J,368315,F,East Midlands Region,HE Qualification,90-100%,35-55,2,360,N,Withdrawn
BBB,2014J,566447,F,London Region,A Level or Equivalent,20-30%,35-55,5,630,N,Pass
DDD,2014J,539063,F,South Region,A Level or Equivalent,70-80%,55<=,5,210,N,Withdrawn
AAA,2013B,629961,F,North Western Region,HE Qualification,90-100%,0-35,0,85,N,Distinction
